lookback,batchsize,updates,threshold,numfilters1,numfilters2,numfilters3,AvgTrainRNMSE,AvgTestRNMSE,AvgTestIncRNMSE,AvgTestIncTime
24,25,12,0,16,22,26,0.14467823053688142,0.34863609937407863,0.3337978630818257,0.1625105153060541
24,25,12,0,16,22,28,0.1647577766079648,0.40917945167595937,0.22979088280882254,0.16376550139450446
24,25,12,0.1,12,20,26,0.10502706429126725,0.3461607100076655,0.26590674448989426,0.16384551826508414
24,25,12,0.1,12,20,28,0.14866934046973085,0.33556046636381776,0.26038065873524346,0.16342469497963233
24,25,12,0.1,12,22,26,0.13411031218623373,0.32023712097773177,0.2180767241993247,0.16352723670405384
24,25,12,0.1,12,22,28,0.10746932008901464,0.34115432880337787,0.21545710359155956,0.16249740360588427
24,25,12,0.1,16,20,26,0.1202697869676714,0.33970207598109836,0.2573906914905486,0.16340849469250576
24,25,12,0.1,16,20,28,0.10277368492830215,0.3403455831568223,0.2587427566855232,0.16442394869178073
24,25,12,0.1,16,22,26,0.14467823053688142,0.34863609937407863,0.3191336035228404,0.16303243072157403
24,25,12,0.1,16,22,28,0.1647577766079648,0.40917945167595937,0.24366281570852352,0.16455181222897636
24,27,10,0,12,20,26,0.17721091162978733,0.343659505393659,0.22825719331766692,0.13561708884135043
24,27,10,0,12,20,28,0.1385803643514829,0.3391096271620114,0.2514361176409508,0.13623407899144707
24,27,10,0,12,22,26,0.13943539872418526,0.3225017011802768,0.2471048389149726,0.13702510066634682
24,27,10,0,12,22,28,0.10717026197195205,0.3348939224295049,0.2292216957037958,0.1373753733331548
24,27,10,0,16,20,26,0.10839338281135191,0.3231552613318792,0.33255006682261296,0.14052153312922203
24,27,10,0,16,20,28,0.11212588673116748,0.33929649017513264,0.2344460777232854,0.1355430833068442
24,27,10,0,16,22,26,0.1020576606355529,0.36115857467997925,0.2908857184805802,0.13622811105516222
24,27,10,0,16,22,28,0.15510393652740223,0.3530885452169715,0.35047989545242264,0.13633332814020083
24,27,10,0.1,12,20,26,0.17721091162978733,0.343659505393659,0.2606847479528409,0.13555150787713177
