lookback,batchsize,updates,threshold,numfilters1,numfilters2,AvgTrainRNMSE,AvgTestRNMSE,AvgTestIncRNMSE,AvgTestIncTime
24,27,10,0,16,22,0.14451243027863553,0.4209680030490233,0.2403140919429378,0.15297470541081876
24,27,10,0.1,12,20,0.14008097154812255,0.4229625195443882,0.27459756916209893,0.1470362803262317
24,27,10,0.1,12,22,0.14993138783698057,0.42403090358058876,0.25418556645889856,0.150926140944163
24,27,10,0.1,16,20,0.1530924009667299,0.47583904820814205,0.263669432014934,0.1508437048216335
24,27,10,0.1,16,22,0.14451243027863553,0.4209680030490233,0.2748142295700947,0.15283837600294592
24,27,12,0,12,20,0.14008097154812255,0.4229625195443882,0.26981204987630897,0.17645540264596965
24,27,12,0,12,22,0.14993138783698057,0.42403090358058876,0.26606594066203215,0.18033919828003742
24,27,12,0,16,20,0.1530924009667299,0.47583904820814205,0.2637191782786147,0.18152087479688278
24,27,12,0,16,22,0.14451243027863553,0.4209680030490233,0.24486909289433212,0.18587113943761116
24,27,12,0.1,12,20,0.14008097154812255,0.4229625195443882,0.2605842919384668,0.1774774545675272
24,27,12,0.1,12,22,0.14993138783698057,0.42403090358058876,0.2732725154159093,0.17989216120012344
24,27,12,0.1,16,20,0.1530924009667299,0.47583904820814205,0.2717014092023864,0.1809969540217414
24,27,12,0.1,16,22,0.14451243027863553,0.4209680030490233,0.28313732349947746,0.18488056427441818
32,25,10,0,12,20,0.13192807881645707,0.44774172555113256,0.24967379172649473,0.19487166358203423
32,25,10,0,12,22,0.13664306373855942,0.43882198598155414,0.24285200486862973,0.19692617742026725
32,25,10,0,16,20,0.1321800270968488,0.4777581925158227,0.35721496348577453,0.1934887378971751
32,25,10,0,16,22,0.14445084062865324,0.48067895070088146,0.27979111676057417,0.19526218577129084
32,25,10,0.1,12,20,0.13192807881645707,0.44774172555113256,0.31758238055250354,0.1920334097143408
32,25,10,0.1,12,22,0.13664306373855942,0.43882198598155414,0.2470152772670254,0.20002920127976342
32,25,10,0.1,16,20,0.1321800270968488,0.4777581925158227,0.30178568821884305,0.1895400605490862
32,25,10,0.1,16,22,0.14445084062865324,0.48067895070088146,0.3312994610966145,0.1966755519560234
32,25,12,0,12,20,0.13192807881645707,0.44774172555113256,0.25871446271304194,0.2318684512812917
32,25,12,0,12,22,0.13664306373855942,0.43882198598155414,0.24781219464469909,0.23614632397163204
32,25,12,0,16,20,0.1321800270968488,0.4777581925158227,0.24501571044076917,0.22708547708464832
32,25,12,0,16,22,0.14445084062865324,0.48067895070088146,0.30046539102579306,0.23138488327584616
32,25,12,0.1,12,20,0.13192807881645707,0.44774172555113256,0.27696989947283557,0.22857546557723793
32,25,12,0.1,12,22,0.13664306373855942,0.43882198598155414,0.2975757218241305,0.23853582673467338
32,25,12,0.1,16,20,0.1321800270968488,0.4777581925158227,0.29433172691985615,0.23411405387677645
32,25,12,0.1,16,22,0.14445084062865324,0.48067895070088146,0.28127917130793834,0.24010369738107895
32,27,10,0,12,20,0.1359772487906353,0.4292026505798612,0.2682643651405139,0.2045355442671748
32,27,10,0,12,22,0.14265180630104238,0.44141807525300947,0.2986735130494316,0.2088388120918943
32,27,10,0,16,20,0.13484025477651032,0.45382344013315734,0.30877584401322955,0.2032372135865061
32,27,10,0,16,22,0.13581860737770685,0.45840687979166433,0.33795749792279306,0.21081107517896805
32,27,10,0.1,12,20,0.1359772487906353,0.4292026505798612,0.2729807231256011,0.19897431097846938
32,27,10,0.1,12,22,0.14265180630104238,0.44141807525300947,0.278247221432854,0.20241792371937814
32,27,10,0.1,16,20,0.13484025477651032,0.45382344013315734,0.292614641812962,0.20134969822173257
32,27,10,0.1,16,22,0.13581860737770685,0.45840687979166433,0.295011388044233,0.20525643168663493
32,27,12,0,12,20,0.1359772487906353,0.4292026505798612,0.28341324131422957,0.2391656430376436
32,27,12,0,12,22,0.14265180630104238,0.44141807525300947,0.2742070807400296,0.24000205631144564
32,27,12,0,16,20,0.13484025477651032,0.45382344013315734,0.24951228960153046,0.2425214447240848
32,27,12,0,16,22,0.13581860737770685,0.45840687979166433,0.26558584969476884,0.2469791950073391
