lookback,batchsize,updates,threshold,numfilters1,numfilters2,AvgTrainRNMSE,AvgTestRNMSE,AvgTestIncRNMSE,AvgTestIncTime
32,27,10,0,12,20,0.1329548074447938,0.4310611450293612,0.2417562760092266,0.30836154401418525
32,27,10,0,12,22,0.1401498544065342,0.41274177907701187,0.3135457059476249,0.3103813783467165
32,27,10,0,16,20,0.13649805352173666,0.42651973281702527,0.31456060360326343,0.307845496527168
32,27,10,0,16,22,0.13381628632940276,0.4142241011783819,0.2819334441485565,0.3101738528666208
32,27,10,0.1,12,20,0.1329548074447938,0.4310611450293612,0.25902619692034823,0.3040915168061548
32,27,10,0.1,12,22,0.1401498544065342,0.41274177907701187,0.25138611222757,0.30566666838677825
32,27,10,0.1,16,20,0.13649805352173666,0.42651973281702527,0.2610736140488792,0.3027691114850405
32,27,10,0.1,16,22,0.13381628632940276,0.4142241011783819,0.28302980271709477,0.30781901870919676
32,27,12,0,12,20,0.1329548074447938,0.4310611450293612,0.3306395820322416,0.363836022613109
32,27,12,0,12,22,0.1401498544065342,0.41274177907701187,0.25145754191030867,0.3685124942898518
32,27,12,0,16,20,0.13649805352173666,0.42651973281702527,0.29086930155094903,0.36581613329651297
32,27,12,0,16,22,0.13381628632940276,0.4142241011783819,0.2326143958214956,0.36827360468301157
32,27,12,0.1,12,20,0.1329548074447938,0.4310611450293612,0.2530742005725155,0.36340712089619226
32,27,12,0.1,12,22,0.1401498544065342,0.41274177907701187,0.2815800722671212,0.3694822052951719
32,27,12,0.1,16,20,0.13649805352173666,0.42651973281702527,0.25113501576204933,0.36666615188817075
32,27,12,0.1,16,22,0.13381628632940276,0.4142241011783819,0.2601166905049619,0.37069216380124415
